id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1104,1.34530881986e-13,5.0329340695e-10,1.18210449046e-16,1.7504557016e-20,1.06491277588e-14,6.83194648174e-18,1.21523299236e-12,1.96836210525e-11,1.48191037219e-09,6.81900813593e-10,1.05677810439e-15,0.999995589256,1.00127913773e-13,4.46283820565e-06,4.72009737962e-08,2.30176068279e-16,2.24014279349e-10,2.0430400427e-11,1.69440606294e-14,2.66728344056e-13,1.05850363197e-10,5.02048257813e-20,6.69923033605e-14,2.61786814828e-14,5.85499242812e-16,4.08446825759e-15,4.59157553287e-14,1.37206221311e-21,1.56443014467e-13,5.2204097436e-15,1.10647012386e-11,1.5450857031e-18,2.32907362918e-21,3.80461704215e-15,9.77770435936e-23,8.06833915542e-14,6.68777438104e-19,1.72644368239e-19,1.24401372532e-19,2.28221715943e-18,1.39163586711e-19,2.54892363949e-17,7.75910471847e-20,6.59285316227e-14,4.49709749911e-16,2.10587117087e-19,8.28029051707e-18,4.41746552532e-12,3.43709238848e-08,1.40274139526e-10,6.19958035644e-22,5.32255654577e-24,6.87875190836e-12,3.89887131098e-14,9.9102530574e-17,4.92523757735e-20,3.31414577427e-22,4.88494276835e-16,8.54211647125e-20,5.88163906889e-21,1.31307738662e-13,1.90769963411e-19,2.26714077335e-14,4.03603192258e-17,7.25139806059e-20,7.90457515668e-18,6.49404874362e-17,1.41849632473e-15,2.01813553852e-16,2.16542285517e-17,8.11209329877e-16,2.51622789445e-12,6.6181873911e-26,6.1302506074e-15,6.93831291292e-19,8.64713684693e-18,1.37139323887e-20,2.14285707855e-18,1.52523768525e-20,4.68819268481e-15,1.88586757321e-10,1.10416874083e-17,2.86225494576e-20,2.43659680944e-21,1.38872364205e-20,2.63886807465e-18,1.92624821326e-15,3.3120334572e-23,1.95818071601e-22,9.94898499522e-13,3.17744665547e-22,1.95788437546e-12,1.50879986283e-09,2.40484716585e-08,1.09111862002e-15,5.19135490151e-08,2.64722652794e-18,5.06422563375e-19,3.21857314021e-13
1105,3.94035756596e-18,7.91056033781e-16,1.26617438983e-15,2.27281918826e-17,1.70064335363e-21,1.12662603272e-17,7.41695003491e-17,1.02418097789e-19,2.19462183449e-17,8.44515112867e-19,1.90229844057e-22,3.93192131633e-17,1.5696568964e-19,4.32663006442e-14,1.90749406782e-22,1.32646088493e-19,5.80212205057e-24,1.35669200987e-16,7.03168769328e-25,1.0,1.5443904061e-19,4.87627111042e-23,5.63089824934e-20,1.94086149571e-22,6.98090475286e-18,1.00957875914e-22,2.66658498412e-19,9.33140113519e-26,2.30109988335e-19,2.74623115507e-18,2.24269409467e-12,1.33451116175e-18,9.78475007157e-18,4.16100385845e-19,1.7144542164e-19,1.56441719796e-23,4.23393495135e-20,2.04909784853e-15,5.35673220799e-19,1.08266582413e-14,1.23395522587e-14,1.23665825954e-17,4.36795113528e-20,2.33283329237e-16,1.84669480544e-19,4.86831028382e-18,4.91509253329e-25,1.50032652968e-09,1.09271510772e-14,1.89648750181e-22,8.68467539501e-15,7.83838561409e-29,5.40243341985e-19,7.54804691235e-17,7.65410383323e-19,2.96037273912e-16,6.78109093977e-24,4.69099708848e-18,3.66893072836e-22,1.05844687014e-19,1.79118085661e-21,4.43626776888e-25,1.49826391902e-25,1.20351840981e-15,4.73896947544e-24,4.84627646704e-19,4.776408814e-25,7.60231869556e-16,4.72976952742e-12,2.5895553063e-12,5.05514891788e-22,9.70027954547e-17,6.21530096588e-24,6.57167014704e-20,3.46649240026e-26,3.54313202644e-22,2.14098138861e-16,3.42211457891e-23,8.32067700524e-23,9.18997983664e-21,2.80770018716e-19,3.16149412395e-19,1.85234194164e-16,8.88822612632e-21,2.62835109355e-18,7.13662866325e-15,6.29463852664e-16,6.68977939654e-16,2.413979659e-27,1.73556968174e-20,9.9505116638e-20,1.65181093641e-24,3.15915365518e-20,3.70504894579e-22,6.22182294229e-17,2.35142891224e-21,1.358128077e-21,2.64038339855e-23,9.59103673218e-13
1106,4.07296983827e-16,1.79811792123e-07,2.53955739069e-18,9.21082070872e-22,0.999999761581,5.89455290134e-11,4.78333765908e-17,2.416758005e-15,1.89743012968e-12,2.43462872085e-09,1.71363910538e-16,2.89966193417e-11,8.71224610158e-23,6.20908004917e-20,7.72060656954e-20,2.9537669709e-20,1.66160379726e-12,1.7105959636e-23,6.72579522091e-19,3.38187623563e-20,1.14298562375e-15,2.73495291965e-16,2.05432969081e-26,2.3790396841e-19,3.26347370423e-23,4.96495051856e-19,9.33822179197e-14,1.16021826104e-24,2.75344747874e-18,1.80058917982e-18,1.16757823007e-19,1.2682744157e-19,1.23754915374e-18,9.73368213432e-23,5.71983961803e-25,5.13367517385e-08,4.85059842112e-21,3.11834494402e-22,7.67180432704e-22,3.08713205302e-23,3.97212804466e-24,6.06184162954e-29,2.07483077895e-18,4.79073206285e-25,4.52130440278e-22,6.17266833411e-26,2.15565503604e-19,4.41260864705e-23,7.2493494961e-21,2.59521725907e-15,8.3083348267e-31,2.09477310508e-21,2.07849424717e-22,3.33832194521e-20,3.06445275954e-15,3.53796166293e-20,1.06961838272e-16,1.40895810646e-28,2.52440785978e-29,5.13860073843e-20,1.46751667981e-22,2.84911742636e-13,2.02283464508e-19,1.44964113208e-20,6.00734427387e-17,2.52843845475e-20,1.2770349404e-15,1.81014072501e-26,2.10272641113e-18,8.111960193e-19,2.01115378854e-20,6.46548651206e-14,6.05147711236e-26,9.37288007624e-13,1.15637264695e-19,6.05025840405e-17,3.87244522987e-21,6.62584735375e-25,5.1589290251e-20,8.25548238459e-23,1.41572916584e-11,1.22563819882e-20,1.26582678201e-22,1.08550269589e-21,8.84000105233e-22,2.56075472107e-18,8.1935607996e-28,1.03324433758e-29,5.03167867775e-21,8.05275593619e-21,4.15947075563e-23,1.846585928e-22,1.09852123058e-12,1.37432770733e-18,2.7877651672e-25,1.28195092221e-21,9.68362006202e-21,1.31413291226e-24,1.34074694551e-17
1107,5.15917444959e-16,5.89774387503e-15,1.55861209356e-11,5.73058267506e-10,1.24506295223e-19,8.8582101782e-18,5.15363237654e-14,5.80117153113e-15,1.5953929089e-16,2.45231849174e-21,7.43400706654e-22,1.05195350233e-19,1.52340583182e-13,1.35741972202e-18,9.66484238357e-19,9.67994347555e-17,5.63371208514e-19,2.41761477882e-15,1.79456966242e-16,2.64076338574e-09,3.25817848361e-20,2.92160854098e-17,1.66211964986e-16,7.42178897532e-16,2.11977160949e-14,1.35117065208e-15,3.24867086357e-13,1.48653091103e-16,4.44954403184e-14,5.23311015561e-15,1.27289747753e-12,2.81915126197e-18,1.43287566193e-15,5.59113812491e-23,5.65382185513e-11,3.14859567714e-23,2.14632530499e-11,5.54180834555e-09,3.79907216796e-10,1.60456509191e-10,7.57203466595e-10,2.80644474673e-12,1.72283801808e-12,1.58560439084e-11,1.55765041117e-17,2.82376639432e-12,6.34814238131e-24,3.40288186518e-10,2.82395905705e-13,8.86332311392e-16,7.90132126394e-10,2.97626127524e-21,4.78916001798e-17,2.4560707099e-15,1.75324692186e-15,2.13304309112e-13,7.27351244992e-18,9.59476054163e-10,2.44933804142e-12,9.02920460621e-10,1.17786650659e-12,1.06056571809e-16,2.00570019323e-18,1.25696092423e-10,2.54353023578e-19,4.37586673439e-14,3.6321724036e-18,1.03364525827e-08,2.09859934985e-10,2.39900032284e-07,2.37727483471e-15,1.49880948581e-13,5.15420551291e-13,9.31608712699e-14,9.36478316491e-24,1.32666394743e-17,1.06346524262e-05,4.07513056638e-15,4.07709114725e-22,4.03296001466e-14,2.91818431051e-20,5.16887117689e-14,3.70921265924e-10,9.05206739938e-18,7.2059176524e-15,1.11251563339e-06,2.78636247408e-09,0.999987959862,7.47935611271e-20,5.63760193042e-12,2.3452314743e-11,4.33819587183e-18,1.43947443612e-19,7.71441725523e-21,3.97888631765e-11,2.85044137274e-14,4.43083653101e-10,7.12559229047e-19,1.0981803337e-14
1108,8.47226308994e-17,5.14552186666e-14,3.23999436379e-22,4.05820769513e-15,9.26882544669e-17,7.42231308967e-13,1.24997459561e-19,2.27798121921e-19,4.37161009737e-16,1.72621841815e-14,9.37686595037e-10,9.62833305471e-21,2.30953900752e-14,4.30220281353e-19,1.14067839918e-13,1.02124528401e-15,1.80107304904e-15,2.41364866244e-19,7.28429699914e-16,1.05103030737e-21,5.86799489208e-13,2.6762255606e-11,1.47450424808e-13,1.43961455018e-16,1.78652351117e-17,1.19207364791e-13,3.01019404958e-08,8.83677191751e-13,6.96099765218e-15,7.25997190696e-15,2.33353143797e-20,9.87543273823e-08,8.9784259129e-14,2.79589800747e-13,1.91682471761e-13,1.62537819287e-15,2.39372428129e-11,8.56902121861e-18,1.69273422319e-13,8.4909322255e-17,4.67912242611e-21,6.00057763894e-13,4.22353623122e-17,4.83848545965e-17,7.43999118396e-16,5.17974665641e-15,1.83791071322e-05,7.86129432054e-21,3.83546656442e-16,4.64257911357e-16,4.25462023604e-15,0.999980807304,1.8595568624e-15,5.75534535462e-16,8.35513299172e-13,4.10762901828e-14,4.96806418226e-09,2.82828919842e-24,3.65793949327e-18,6.19963553151e-13,3.47365776449e-16,6.8520505275e-17,9.15184337276e-14,2.88834613948e-15,3.27764581698e-07,4.53586651474e-15,7.35467025823e-13,1.42225506901e-18,2.18660250903e-14,6.37731833907e-17,5.59090502522e-16,3.68088907607e-14,9.17488827967e-12,5.39847970331e-18,5.86250621382e-08,1.04517594579e-08,1.39417544084e-20,8.03098126195e-12,9.69514388771e-08,1.64325011931e-10,1.07789523834e-11,4.54422464213e-18,2.76689638498e-16,2.47846088541e-07,1.79975808562e-11,2.22198742484e-20,3.56528576501e-22,2.6392087632e-20,3.34543059921e-08,4.33381974419e-23,6.60164122708e-21,7.23736066736e-13,1.95315294428e-15,8.3576469855e-14,1.77633767528e-16,3.44244512978e-17,1.29304423368e-16,6.45314877923e-12,3.10927337177e-20
1109,2.1234019927e-14,4.15513787657e-13,4.22117512688e-17,2.87752643178e-17,1.93228474887e-10,5.55181767226e-09,3.09658920727e-09,1.69509653709e-12,5.89994806482e-12,3.24829829701e-10,3.1991046639e-13,5.57644451449e-11,3.07354290537e-15,6.9813894249e-12,6.10143039608e-14,1.25520996375e-10,2.52617279774e-16,8.65644632798e-14,3.38584564032e-12,1.5274524809e-14,1.93672982247e-15,2.7635225386e-18,1.45813852546e-15,3.68579339419e-17,3.49226771362e-14,3.80775958732e-16,4.71925146531e-12,2.29516956705e-18,1.49141623496e-08,5.59462667623e-16,3.66197203515e-15,1.58588638682e-18,3.98033983717e-17,1.52758569801e-15,2.25481499218e-19,3.58519507415e-08,4.7572350815e-16,2.33880196788e-20,5.59504759536e-18,8.42279082113e-22,1.93109388309e-22,1.63079316924e-19,2.57870354708e-14,8.57684095187e-13,5.26591965918e-16,6.45713200376e-17,3.02598285242e-16,1.19173410628e-14,2.04362297484e-13,5.14975528887e-09,2.24805687488e-18,1.16714059466e-17,2.71386602427e-12,3.21967626171e-11,1.12556468865e-13,5.15411769254e-13,4.62946704355e-15,4.81634878168e-21,9.85235521346e-21,5.06756130114e-11,6.09484145384e-16,9.71947002049e-12,3.27285547534e-15,1.04347863683e-08,8.0779573416e-16,4.18465278673e-17,1.97658729661e-14,9.65964419862e-16,4.7359102859e-14,9.80311165577e-10,2.25699925416e-09,0.961149275303,3.30846595805e-16,3.53991641555e-10,1.03791794305e-17,7.38802380683e-15,5.68197324315e-15,5.73132646485e-14,6.55370343498e-13,1.52636319653e-14,0.0388506650925,3.1686515234e-16,2.73371290882e-11,6.43743504666e-16,6.04325075738e-19,9.05014792677e-19,5.91876753771e-13,4.39069640492e-19,2.508724819e-15,1.07572709963e-13,6.62485273294e-16,2.64936632838e-16,1.17823939494e-09,8.73073791041e-09,1.46322356699e-18,7.76497019726e-16,2.06431483778e-14,4.70943132542e-20,3.4306131383e-17
1111,3.62777780039e-10,1.74978889884e-12,1.11825194438e-07,1.11613528749e-12,6.86591989792e-16,6.17653012069e-11,1.32572165051e-12,4.38463362598e-17,5.04174474522e-14,6.74853705904e-12,3.64194256468e-17,1.85530430702e-16,1.2501717934e-16,5.54403128071e-16,1.72609199849e-15,3.71637264148e-14,7.40704581004e-11,3.74864891664e-15,8.62975293168e-15,3.98006741497e-13,2.2219357465e-09,2.23438125641e-11,2.36075026715e-12,1.0457430335e-06,2.67597638492e-10,3.00536875386e-08,1.94057465409e-12,8.95753540786e-11,2.28697442928e-12,1.55510847255e-11,6.05380502672e-12,4.05355081057e-07,1.46609002607e-14,4.07295792687e-14,1.97102247718e-11,1.03379958284e-15,1.92471216742e-09,5.7929396462e-06,5.42628094991e-06,0.99994623661,4.08725682064e-05,1.66849048466e-10,6.51383074812e-15,1.58111176929e-10,2.09284846397e-13,6.90264729056e-12,5.52520142065e-15,8.15262299943e-13,1.32501377492e-12,8.71031045011e-17,1.37653957677e-10,1.28180994464e-12,1.63403706658e-16,2.49822069394e-18,3.49827827296e-12,2.71695115342e-17,1.4253147282e-15,3.21851739704e-10,1.63665413687e-12,1.59276346452e-12,3.023639783e-09,3.77554500793e-14,3.09658169332e-14,2.43759014506e-15,1.54190299004e-15,6.60834711605e-12,5.15670134631e-14,2.23825102061e-14,5.36636735049e-10,8.28745031585e-14,6.13160533072e-16,7.45875583519e-13,2.90136668759e-14,7.88657723518e-15,1.04555585381e-13,6.87859274748e-13,7.61202123556e-09,4.93258916785e-13,2.77513302865e-14,1.86255443577e-13,2.38383840699e-17,1.56050777226e-14,1.34616720982e-12,1.25828751783e-14,3.14984115179e-11,3.44483079215e-12,6.18929489188e-17,1.8045629227e-11,2.75378754427e-15,2.08201091458e-13,1.29914512083e-16,1.5900299198e-14,1.42844933244e-16,1.5257293459e-17,2.41386690367e-13,1.20650321331e-12,1.24522978734e-11,7.27095406106e-09,1.48577234009e-15
1114,7.53622764194e-09,4.24573657481e-12,6.05926290045e-12,7.48278663424e-13,2.40503502665e-14,1.41807321094e-11,2.78161887639e-16,5.63600815323e-15,2.54908594233e-10,4.96951418005e-14,3.11135096636e-13,2.83354920908e-17,3.33192056506e-15,2.87628943016e-13,5.56401252324e-17,4.28168087406e-16,2.57432013484e-08,4.7430650038e-14,5.15640751058e-15,6.95481432861e-12,1.70252150156e-08,2.23835423158e-15,1.10793708619e-18,1.1802144582e-14,7.12693232307e-19,2.99571432857e-17,2.71267536212e-10,4.74836717594e-15,4.39738663345e-16,9.80993281399e-13,3.94751192387e-15,3.01690124616e-06,1.3297773549e-08,2.37353973281e-11,4.39725702682e-14,1.07756427968e-16,1.91671511155e-14,3.34992633633e-09,1.63523125596e-10,8.61826721099e-10,8.23446519305e-11,3.10520803515e-10,1.67779422219e-14,2.84452298413e-15,1.36956960529e-13,2.82459788892e-09,4.81939351437e-14,1.75242145014e-13,1.07022539702e-12,1.71266108934e-11,1.18702068619e-07,9.35848998296e-09,4.99466940157e-17,5.58103259787e-12,6.47509992291e-08,8.37259239717e-09,1.00440862225e-11,1.8297100895e-14,8.77035043981e-13,3.6023720118e-10,7.44555472831e-10,4.63776479006e-17,5.86620980786e-20,2.19084546647e-14,2.7016424653e-09,7.8320094854e-10,1.45595682667e-17,1.39708538985e-17,1.30837907175e-09,2.89211783411e-08,2.21522144415e-17,7.60052827967e-15,3.32817473125e-14,6.20944271617e-19,1.23485905945e-08,6.95697666142e-12,2.78267669324e-11,5.05011969878e-15,4.57463754377e-11,1.21323266646e-13,2.19784212802e-15,1.11087219068e-14,1.15928344702e-09,2.5314750296e-09,0.99999666214,1.59145370493e-11,2.17219617266e-14,4.74824498296e-13,2.80438080527e-13,2.21112174116e-14,2.33667009353e-11,4.12329751844e-15,6.08876981579e-16,5.35145026687e-17,9.31943064386e-12,4.2520253811e-12,1.39503958608e-18,1.05928319501e-12,2.05063254517e-14
1115,2.65174980498e-13,2.9395475637e-11,1.19234733198e-10,1.24110910438e-09,6.50479087369e-14,1.10527515959e-12,6.82947524657e-16,3.84740965486e-14,2.37793691801e-14,1.18813410773e-17,1.40210829613e-08,3.10056972825e-17,5.58670003603e-16,8.55171504509e-16,2.11456299734e-20,6.84594785375e-12,1.27777520484e-14,8.55918025086e-18,2.13188163259e-18,2.08821251713e-14,2.56150757123e-16,2.36189484637e-10,1.5670550246e-16,1.18278824623e-18,4.41715456845e-22,1.65543381954e-12,1.70908344985e-13,2.14161626627e-16,3.61001137837e-12,1.52637469331e-09,4.7899972877e-10,9.02080500964e-07,0.999998927116,8.0581707973e-10,2.6666830636e-12,1.33741429389e-11,1.90428713922e-13,1.03140884505e-13,1.40879970331e-15,6.95091092974e-14,2.23247744076e-13,4.29294270649e-16,1.81062016915e-14,1.45880100448e-17,7.10718567332e-11,7.50199635746e-09,6.27534439343e-12,8.18727537551e-20,1.0111131398e-19,2.21825714671e-14,6.86992721079e-15,2.37537472331e-11,2.03452165558e-16,6.40227576781e-16,7.90819870408e-16,1.57929452935e-12,2.09129978959e-12,2.59952260843e-17,7.02310353724e-17,2.55884533397e-13,1.68551145263e-11,1.80160032705e-15,1.15088632357e-15,4.45615960268e-17,1.25160752873e-08,3.07003062971e-08,3.74560340968e-14,2.55278942109e-14,1.22130600744e-07,9.16953110663e-11,1.81307974107e-15,7.7245635493e-16,5.06389092984e-13,2.96071975793e-16,6.33557063149e-13,5.93537046768e-13,4.18881019649e-17,4.04023958522e-15,1.06776770043e-14,2.45906376858e-12,8.23318396423e-14,1.36429127544e-12,5.03720430981e-14,1.42734944957e-14,2.91092816518e-09,2.25563315313e-13,2.28251556483e-15,6.12641090118e-16,7.29349747101e-15,1.29847896747e-18,5.08979436376e-09,7.55445855471e-18,4.58925369928e-10,1.64397151898e-15,1.35215553964e-14,2.98606565964e-19,1.85590895123e-19,2.75403763075e-15,1.07553715933e-10
1116,4.87396586953e-22,1.19784726842e-12,2.63237565079e-09,3.35613875903e-17,1.74791823759e-15,2.4716102498e-09,6.72657188196e-13,1.80199771256e-14,5.64081301711e-18,1.28569501518e-17,5.53726514182e-17,8.65935678612e-17,1.59363285571e-19,1.96147017255e-15,5.83298783564e-17,4.2945681733e-12,2.7651207604e-14,3.29333389444e-14,1.85819217652e-18,6.04909427142e-20,6.90593464037e-21,1.00817683195e-12,5.06483093313e-13,1.32957165272e-18,1.74169065672e-20,1.38136748252e-15,6.50904634011e-12,2.40176973421e-06,4.09092010267e-10,1.66357355544e-15,7.34697743724e-15,3.16760303425e-14,2.52828817994e-13,1.76230273742e-19,6.30096508303e-09,9.50606000166e-12,5.76744937073e-14,5.05647435171e-16,1.88499559115e-16,7.98337145089e-13,7.04868428165e-14,5.48298478488e-20,1.54032641149e-05,1.30080204963e-15,8.57451887271e-09,4.33712334945e-17,1.36539328817e-16,1.84284995848e-21,1.05882097146e-21,7.04571895504e-20,1.18717468039e-13,5.91313149907e-15,1.24285982913e-14,7.48543718268e-20,1.48252669512e-17,5.53810150931e-20,1.69352514868e-13,9.61107617646e-15,2.89942765977e-12,1.92350712994e-14,2.21066139569e-13,6.3452385568e-09,3.66660660167e-11,1.06460326665e-12,6.41056218526e-13,1.84660599662e-23,0.999980568886,1.77086996326e-13,7.75654751339e-16,6.98770671859e-15,8.35567044586e-21,5.53791767218e-14,4.69634894704e-18,2.71849927458e-07,1.37839286163e-16,1.75888708979e-12,6.67863403114e-16,1.17318876836e-10,8.44184375453e-16,1.78659612729e-19,1.49487930715e-12,1.30246394292e-06,2.14612195745e-14,2.91220048076e-10,4.92902120487e-18,4.48410887752e-18,2.03217391848e-15,9.30193715573e-18,1.30945813342e-14,1.04135884897e-16,9.77709699655e-18,1.96948312408e-17,6.18793228056e-15,3.62220710026e-20,4.09513463909e-18,1.5514657972e-13,2.19976033916e-12,7.99579499833e-12,2.0627380317e-20
1122,2.17313323314e-19,4.85160380566e-14,2.02902062658e-15,1.51361145839e-08,1.63492287776e-15,2.12094149752e-13,2.16326345726e-10,1.7812208414e-14,4.4043111172e-14,5.28411195406e-19,2.7228426355e-14,4.81872173254e-16,9.19602122316e-14,1.78899727751e-18,3.88906441773e-12,2.26452615205e-14,1.45240425137e-18,1.0978410123e-14,2.2036964194e-18,1.07283770084e-13,2.14995388754e-20,6.27874197079e-10,8.08173666877e-11,1.69484872236e-14,1.12690489806e-13,3.73982164681e-11,2.0396761613e-07,1.18088763594e-12,1.61806451484e-12,8.86598669372e-14,1.53286465552e-12,9.98018334641e-11,6.04993600214e-16,1.88589127576e-19,2.04146548555e-08,1.0001767135e-19,0.999999403954,6.93128077178e-14,7.80261300015e-10,2.0189692973e-10,2.52478159907e-11,1.77796416912e-12,9.32383475982e-11,1.86699402605e-08,1.1400856794e-14,4.31341575791e-08,1.60061807558e-11,2.30618042024e-13,5.02215892943e-16,1.81064558676e-17,6.68513647217e-11,4.59545697665e-14,1.95509886058e-10,7.56643480649e-17,1.12589758451e-20,1.09056875005e-16,5.43882585128e-18,5.40486573683e-14,2.99538477355e-10,7.52378853663e-11,2.05313295467e-16,8.27871232396e-14,3.72198474298e-13,6.65765798047e-09,3.62479643407e-17,6.40113959362e-21,3.18039483638e-10,4.20700700943e-08,6.51464646118e-12,6.05686128422e-13,1.18882314918e-18,2.33873309607e-10,1.46573461105e-14,4.24439416946e-09,1.43543642047e-22,7.06163744829e-15,5.18276394024e-13,8.47117029301e-11,1.55716988541e-16,1.76822211984e-07,1.11310917081e-13,1.30440505619e-10,3.3060009591e-11,1.71380216876e-12,3.43406248145e-17,5.18349299844e-14,3.31615410553e-16,7.76889871879e-11,1.02621555423e-16,2.76639901782e-16,4.49960259905e-16,5.83045070726e-17,4.12798545346e-10,4.01273017855e-16,1.06577138226e-08,2.94251182122e-14,1.86479198305e-07,3.78286370082e-16,4.46714729672e-21
1126,3.82121157827e-07,2.66769806245e-08,3.48829553567e-13,6.31551557717e-08,1.04418825135e-14,1.02613528568e-13,1.96548608281e-14,4.99946308311e-12,1.70833303059e-08,2.51009574237e-10,2.1475288995e-12,2.46187228589e-12,3.64233505934e-06,1.04515777543e-12,4.92329421675e-09,7.42329245881e-16,2.16177631351e-09,4.08094502635e-10,3.44116499618e-13,8.52913795146e-10,4.58981412521e-06,1.34492582002e-11,1.23659790514e-15,1.60314375165e-13,3.71060773525e-14,7.22827830577e-14,4.36214895672e-06,9.07820205728e-13,4.26101512303e-17,1.05957131465e-16,2.46874055594e-17,2.63694788227e-10,4.55324363283e-12,8.77264840632e-14,5.76284517068e-13,1.14642235405e-15,1.48718815041e-10,1.55594450085e-12,1.35587832628e-10,6.05034564116e-11,4.69459063637e-12,0.99990439415,2.61416559786e-15,1.62845099547e-14,5.43952107342e-15,1.47744616541e-09,2.286357631e-10,1.56904853554e-08,6.6878121288e-05,1.48773788428e-11,8.83608120006e-09,1.11766302879e-08,7.03690027459e-15,3.36761452058e-11,1.41095102268e-09,3.68828197963e-14,1.05249554731e-12,8.92597153417e-14,1.34184599196e-11,2.15383197388e-10,1.31969773651e-11,2.62068271568e-17,1.21976091879e-13,2.08042337155e-13,5.46300921167e-11,7.86478715487e-10,2.28845224009e-17,8.51684680147e-18,4.42838578307e-11,2.37300938855e-14,7.39005806233e-18,1.60963856312e-14,7.89946155922e-16,1.49806472045e-16,6.18141315911e-10,4.02637534425e-10,5.49687448337e-11,4.50084475169e-14,6.38858323881e-12,3.75541264752e-11,1.90924106223e-14,5.23424803849e-16,2.04749867234e-12,7.09140968169e-09,2.1671338335e-10,1.1521866794e-09,2.38208920905e-13,8.81284021453e-12,6.25748342641e-15,1.51209313083e-13,1.5082483064e-16,3.17068241884e-07,1.90441763311e-15,5.60404760791e-12,1.51485028255e-05,6.59871304265e-08,2.03350016032e-15,1.14949549879e-09,7.78347785529e-12
1127,1.55007673364e-10,1.45182980221e-11,5.41594218362e-08,9.12819125842e-11,1.82224461215e-13,1.9954020658e-09,6.29029120458e-11,1.48858756432e-08,8.01727607913e-12,5.72352291972e-14,2.62601123069e-08,8.61237459387e-13,2.06622872566e-13,3.62799834619e-09,2.57437951165e-12,7.23709842054e-11,3.04513281257e-09,1.42170268613e-11,3.63977206393e-14,3.74025815745e-13,3.20658291586e-11,4.28060360491e-07,2.38848407719e-09,4.33631212535e-12,1.72863765013e-15,3.16051207427e-09,3.11342596149e-08,5.93487641254e-08,3.01538724545e-11,1.76392516045e-12,4.4563006063e-11,0.998262822628,1.77124150014e-06,1.08794384612e-09,1.32307645742e-11,9.19782416897e-10,7.49726236648e-09,2.82420137623e-12,3.00359702388e-11,1.97581542238e-08,8.83699557974e-10,4.89533691361e-10,1.47985126375e-08,7.06511030235e-11,0.00172779278364,1.07839980501e-06,7.46474313473e-07,1.98675137964e-16,1.41293248802e-12,2.78700135886e-11,3.2762295632e-07,9.27917156446e-08,6.33034666353e-11,1.37365206015e-12,2.46729828408e-13,1.58252927364e-13,4.47256898184e-09,1.49180931497e-10,3.83716475261e-10,2.27090286679e-12,8.9316909424e-09,6.82637626981e-12,1.62796978589e-12,2.17479441574e-12,2.20117328809e-08,1.52007317844e-09,4.0881658947e-07,6.34836280766e-11,2.27956957133e-06,7.3326613878e-12,3.49208867203e-16,8.40417687699e-13,7.13190628516e-13,7.65808805259e-10,1.57205182205e-08,7.211809816e-08,1.51606266603e-13,4.03597544274e-10,3.88826526532e-10,3.66518967954e-12,1.11664826691e-11,9.07217625468e-08,5.25292656595e-12,1.39303907076e-07,1.1717259385e-09,1.71061298807e-13,1.34672495378e-10,1.85544896437e-15,7.42449159929e-08,1.24889640001e-15,2.37244252022e-13,4.61564109416e-14,1.37219103635e-06,5.89881832616e-12,1.09270215098e-09,6.15776707402e-10,9.77693793302e-15,2.93728646739e-07,1.06974765688e-13
